date,equity,held
2022-04-26,678729.9665201758,0
2022-04-27,678729.9665201758,0
2022-04-28,678729.9665201758,0
2022-04-29,678729.9665201758,0
2022-05-02,678729.9665201758,0
2022-05-03,678729.9665201758,0
2022-05-04,678729.9665201758,0
2022-05-05,678729.9665201758,0
2022-05-06,678729.9665201758,0
2022-05-09,678729.9665201758,0
2022-05-10,678729.9665201758,0
2022-05-11,678729.9665201758,0
2022-05-12,678729.9665201758,0
2022-05-13,678729.9665201758,0
2022-05-16,678729.9665201758,0
2022-05-17,678729.9665201758,0
2022-05-18,678729.9665201758,0
2022-05-19,678729.9665201758,0
2022-05-20,678729.9665201758,0
2022-05-23,678729.9665201758,0
2022-05-24,678729.9665201758,0
2022-05-25,678729.9665201758,0
2022-05-26,678729.9665201758,0
2022-05-27,678729.9665201758,0
2022-05-31,678729.9665201758,0
2022-06-01,678729.9665201758,0
2022-06-02,678729.9665201758,0
2022-06-03,678729.9665201758,0
2022-06-06,678729.9665201758,0
2022-06-07,678729.9665201758,0
2022-06-08,678729.9665201758,0
2022-06-09,678729.9665201758,0
2022-06-10,678729.9665201758,0
2022-06-13,678729.9665201758,0
2022-06-14,678729.9665201758,0
2022-06-15,678729.9665201758,0
2022-06-16,678729.9665201758,0
2022-06-17,678729.9665201758,0
2022-06-21,678729.9665201758,0
2022-06-22,678729.9665201758,0
2022-06-23,678729.9665201758,0
2022-06-24,678729.9665201758,0
2022-06-27,678729.9665201758,0
2022-06-28,678729.9665201758,0
2022-06-29,678729.9665201758,0
2022-06-30,678729.9665201758,0
2022-07-01,678729.9665201758,0
2022-07-05,678729.9665201758,0
2022-07-06,678729.9665201758,0
2022-07-07,678729.9665201758,0
2022-07-08,678729.9665201758,0
2022-07-11,678729.9665201758,0
2022-07-12,678729.9665201758,0
2022-07-13,678729.9665201758,0
2022-07-14,678729.9665201758,0
2022-07-15,678729.9665201758,0
2022-07-18,678729.9665201758,0
2022-07-19,678729.9665201758,0
2022-07-20,678729.9665201758,0
2022-07-21,678729.9665201758,0
2022-07-22,678729.9665201758,0
2022-07-25,678729.9665201758,0
2022-07-26,678729.9665201758,0
2022-07-27,678729.9665201758,0
2022-07-28,678729.9665201758,0
2022-07-29,678729.9665201758,0
2022-08-01,678729.9665201758,0
2022-08-02,678729.9665201758,0
2022-08-03,678729.9665201758,0
2022-08-04,678729.9665201758,0
2022-08-05,678729.9665201758,0
2022-08-08,678729.9665201758,0
2022-08-09,678729.9665201758,0
2022-08-10,678729.9665201758,0
2022-08-11,678729.9665201758,0
2022-08-12,678729.9665201758,0
2022-08-15,678729.9665201758,0
2022-08-16,678729.9665201758,0
2022-08-17,678729.9665201758,0
2022-08-18,678729.9665201758,0
2022-08-19,678729.9665201758,0
2022-08-22,678729.9665201758,0
2022-08-23,678729.9665201758,0
2022-08-24,678729.9665201758,0
2022-08-25,678729.9665201758,0
2022-08-26,678729.9665201758,0
2022-08-29,678729.9665201758,0
2022-08-30,678729.9665201758,0
2022-08-31,678729.9665201758,0
2022-09-01,678729.9665201758,0
2022-09-02,678729.9665201758,0
2022-09-06,678729.9665201758,0
2022-09-07,678729.9665201758,0
2022-09-08,678729.9665201758,0
2022-09-09,678729.9665201758,0
2022-09-12,678729.9665201758,0
2022-09-13,678729.9665201758,0
2022-09-14,678729.9665201758,0
2022-09-15,678729.9665201758,0
2022-09-16,678729.9665201758,0
2022-09-19,678729.9665201758,0
2022-09-20,678729.9665201758,0
2022-09-21,678729.9665201758,0
2022-09-22,678729.9665201758,0
2022-09-23,678729.9665201758,0
2022-09-26,678729.9665201758,0
2022-09-27,678729.9665201758,0
2022-09-28,678729.9665201758,0
2022-09-29,678729.9665201758,0
2022-09-30,678729.9665201758,0
2022-10-03,678729.9665201758,0
2022-10-04,678729.9665201758,0
2022-10-05,678729.9665201758,0
2022-10-06,678729.9665201758,0
2022-10-07,678729.9665201758,0
2022-10-10,678729.9665201758,0
2022-10-11,678729.9665201758,0
2022-10-12,678729.9665201758,0
2022-10-13,678729.9665201758,0
2022-10-14,678729.9665201758,0
2022-10-17,678729.9665201758,0
2022-10-18,678729.9665201758,0
2022-10-19,678729.9665201758,0
2022-10-20,678729.9665201758,0
2022-10-21,678729.9665201758,0
2022-10-24,678729.9665201758,0
2022-10-25,678729.9665201758,0
2022-10-26,678729.9665201758,0
2022-10-27,678729.9665201758,0
2022-10-28,678729.9665201758,0
2022-10-31,678729.9665201758,0
2022-11-01,678729.9665201758,0
2022-11-02,678729.9665201758,0
2022-11-03,678729.9665201758,0
2022-11-04,678729.9665201758,0
2022-11-07,678729.9665201758,0
2022-11-08,678729.9665201758,0
2022-11-09,678729.9665201758,0
2022-11-10,678729.9665201758,0
2022-11-11,678729.9665201758,0
2022-11-14,678729.9665201758,0
2022-11-15,678729.9665201758,0
2022-11-16,678729.9665201758,0
2022-11-17,678729.9665201758,0
2022-11-18,678729.9665201758,0
2022-11-21,678729.9665201758,0
